"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"197","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB",100,0.677106908124821,0.947716359658763,1
"198","short_fast","R_unadjusted","HighSigmaR","L10","N50","F1","SSB0",100,0.524723169038215,0.524723169038215,1
"199","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Depletion",100,0.181001060893142,0.298893893751762,1
"200","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","F",100,-0.421261107672513,0.470099528748508,1
"201","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","OFL",100,0.754473820189242,0.934934071394039,1
"202","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Recruit",100,0.987826590136694,1,1
"203","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,0.00687745098039224,0.0242901960784313,1
"204","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,0.00956190476190481,0.0267404761904762,1
"205","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.279995865237662,0.310570887022449,1
"206","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.728697766343899,0.849536353483846,1
"207","short_fast","R_unadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.461145602265145,0.461145602265145,1
"208","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Depletion",100,0.048471352144301,0.243573025235934,1
"209","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","F",100,-0.122230263079356,0.322971327086241,1
"210","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","OFL",100,0.180591233637878,0.375015541744308,1
"211","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.476947599173435,0.583392546253274,1
"212","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,-0.0011735294117646,0.0168500000000001,1
"213","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,0.00339047619047624,0.0187738095238095,1
"214","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SPR",100,0.0779692520524072,0.201604442357742,1
"215","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB",100,0.150636212456305,0.373191008784801,1
"216","short_fast","R_unadjusted","HighSigmaR","L75","N50","F1","SSB0",100,0.13197487781565,0.155002795361503,1
"217","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Depletion",100,0.00831731856273491,0.505728065857305,1
"218","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","F",100,-0.016577452399151,0.52342902930808,1
"219","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","OFL",100,0.0786364565180724,0.588460094357282,1
"220","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Recruit",100,0.490600224275238,0.63777802509951,1
"221","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,0.0196872549019608,0.112361764705882,1
"222","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,0.00158690476190474,0.12202380952381,1
"223","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SPR",100,0.0252083871005873,0.341886841519418,1
"224","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB",100,0.0277066738704302,0.598720669106069,1
"225","short_slow","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB0",100,0.0558937611518008,0.193699768768577,1
